4.094782488223884798e+02,1.350073427542255558e+03
9.611552680221811897e+02,7.735055452865065035e+02
9.143496143958868743e+02,1.868519463826661877e+03
7.710990099009901542e+02,9.558316831683168857e+02
1.064541317365269379e+03,1.211871257485029901e+03
8.924912280701754526e+02,1.129201754385964932e+03
7.185622775800711679e+02,6.476963226571767791e+02
8.237899432278994709e+02,9.541613949716139587e+02
9.831694480102695479e+02,4.523555840821566107e+02
6.674535809018567534e+02,5.536127320954907418e+02
9.967034883720930338e+02,7.278158914728682021e+02
9.827677725118483067e+02,5.703234597156398422e+02
9.253254329990884344e+02,4.593527803099361790e+02
6.069093406593406144e+02,7.928846153846153584e+02
8.330506399554813015e+02,3.118191430161380140e+02
1.010020134228187885e+03,1.270771812080536847e+03
1.060849162011173121e+03,9.812402234636871299e+02
1.098372093023255729e+03,7.728527131782946071e+02
1.050189189189189165e+03,5.907328482328482551e+02
1.152094931617055408e+03,1.430604183427192311e+03
9.459817708333333712e+02,3.959427083333333144e+02
6.490307692307692378e+02,4.680769230769230944e+02
9.249680094786730251e+02,1.007774881516587698e+03
1.250277177177177236e+03,1.612595195195195174e+03
8.638582375478927133e+02,1.408894636015325659e+03
4.375342706502636361e+02,7.207592267135324846e+02
7.358536345776030885e+02,1.561261296660117978e+03
3.170162790697674495e+02,8.292180232558139323e+02
4.962158620689655208e+02,3.069234482758620857e+02
1.276743795620438050e+03,1.353753284671532811e+03
6.148584005869405473e+02,8.665967229151382298e+02
1.029612903225806349e+03,1.316419354838709751e+03
1.195799591002044963e+03,1.228077709611451837e+03
7.687159436308372733e+02,1.650002763194252566e+03
4.925342069762959909e+02,9.050992484100983120e+02
1.177877777777777737e+03,1.375325000000000045e+03
1.169799632352941217e+03,1.165773897058823422e+03
6.578973639932697779e+02,1.788744531688166035e+03
1.060616552222623795e+03,1.676092518973617643e+03
1.101793103448275815e+03,9.522183908045976750e+02
1.016184309695101092e+03,1.729918122644741288e+03
7.352183908045976750e+02,9.539885057471263963e+02
1.064142045454545496e+03,8.099943181818181301e+02
5.147722531293462680e+02,1.474203755215577303e+02
2.598317413666421771e+02,8.235484937545921866e+02
1.214239412273120251e+03,1.333195332757130473e+03
7.703965517241379075e+02,3.192704741379310462e+02
9.411262162913538987e+02,1.785805671392827435e+03
7.760362215909091219e+02,6.446384943181818699e+02
1.012565100671140954e+03,1.178887248322147570e+03
4.923444108761329403e+02,6.872964501510574564e+02
7.071976744186046062e+02,9.028488372093023600e+02
1.151013010318528586e+03,1.643059668012561588e+03
2.757102102102102208e+02,9.087177177177177327e+02
5.478160741885626521e+02,5.868216383307573096e+02
8.043750000000000000e+02,1.017203125000000000e+03
3.510205117360964095e+02,1.191690949460773936e+03
3.211552401087284920e+02,5.491001208094231743e+02
8.487568797399783307e+02,1.217556663055254603e+03
6.918241866579033967e+02,1.389700953006901045e+03
7.026034482758620925e+02,2.844655172413793025e+02
8.471375000000000455e+02,1.078556250000000091e+03
7.649310344827586050e+02,2.155689655172413666e+02
4.709043542984741180e+02,1.493197804242649909e+03
1.045544554455445450e+03,1.364594059405940698e+03
9.595151915455746803e+02,9.683143989431968066e+02
1.107086627417998216e+03,1.152869638351555977e+03
8.438742052679382368e+02,1.639493188010899075e+03
1.138314720812182713e+03,1.012258883248730967e+03
9.802969924812030058e+02,8.419887218045113286e+02
3.047304878048780665e+02,1.017013956639566345e+03
3.739768762677484801e+02,7.594105476673428257e+02
4.183039215686274588e+02,8.065892156862745423e+02
8.631990407673861228e+02,5.231738609112709355e+02
8.185524475524475747e+02,1.088888111888111780e+03
3.649557331693820856e+02,4.630461112818936158e+02
1.031329341317365333e+03,4.589251497005988085e+02
3.972735812133072386e+02,1.073248401826484042e+03
7.644180790960451759e+02,8.471242937853107833e+02
7.434705882352941444e+02,9.075882352941176805e+02
6.674096385542168264e+02,6.012289156626505928e+02
8.368682795698924792e+02,7.739005376344085789e+02
8.161468554494566661e+02,1.353786302271978911e+03
6.979358974358974592e+02,8.062628205128205536e+02
1.004237424547283695e+03,9.151670020120724303e+02
8.236874105865522324e+02,1.746180257510729632e+02
6.126499356499356281e+02,1.233649935649935742e+03
7.042897727272727479e+02,3.654772727272727479e+02
7.955681818181818699e+02,1.205227272727272663e+02
1.057633136094674455e+03,1.030656804733727768e+03
8.515119182746879005e+02,8.945902383654937466e+02
9.360131578947368780e+02,5.677894736842105203e+02
2.495566137566137570e+02,7.381142857142857565e+02
6.118221566146492023e+02,3.174062983270068798e+02
7.284747252747253015e+02,4.969186813186813083e+02
7.897488106565175485e+02,4.785033301617507391e+02
9.781168831168831730e+02,1.226220779220779150e+03
7.870576096302665974e+02,7.199664660361135020e+02
9.940172413793103487e+02,1.311310344827586277e+03
5.002866225839267713e+02,1.141977492370295067e+03
1.056904444444444380e+03,8.675977777777777646e+02
9.932733812949639969e+02,1.097784172661870571e+03
5.001077529566359772e+02,1.402653307052124319e+03
1.225965217391304350e+03,1.408436714975845462e+03
6.716136363636363740e+02,6.425738636363636260e+02
9.236645220588235361e+02,1.078638786764705856e+03
1.041855123674911738e+03,1.125648409893992948e+03
8.818949136276391982e+02,3.752082533589251625e+02
5.774015951208069737e+02,1.499197278911564581e+03
8.152724935732647964e+02,3.626143958868894401e+02
9.493432835820894979e+02,1.119296375266524592e+03
1.022742528735632163e+03,8.230137931034482790e+02
9.971803278688524870e+02,6.390283732660782334e+02
5.792215645496720526e+02,4.621700527915533598e+02
5.365981973434535348e+02,8.252969639468690275e+02
8.961570302233902794e+02,6.449323258869908386e+02
8.867972593113141784e+02,1.496605411103302913e+03
7.377500000000000000e+02,2.751000000000000227e+02
6.888236024844720760e+02,2.143776397515528060e+02
9.379316239316239034e+02,1.175572649572649652e+03
7.929989878542510269e+02,1.424004385964912217e+03
3.079642744230161497e+02,7.309098956686690371e+02
4.195352706819779769e+02,3.168108741504569821e+02
1.057023041474654292e+03,7.525529953917050534e+02
1.125526610644257744e+03,1.285222222222222172e+03
8.336553002223869271e+02,1.566191994069681186e+03
7.388482605477423704e+02,1.307483345669874097e+02
7.829436619718310340e+02,1.586197183098591665e+02
6.820683760683760966e+02,4.415128205128204968e+02
8.997179487179487296e+02,1.179500000000000000e+03
1.088862155388471137e+03,7.137518796992480929e+02
