6.510000000000000000e+02,1.870000000000000000e+02
1.930000000000000000e+02,1.890000000000000000e+02
1.147000000000000000e+03,3.720000000000000000e+02
8.660000000000000000e+02,4.790000000000000000e+02
8.390000000000000000e+02,4.310000000000000000e+02
5.230000000000000000e+02,4.500000000000000000e+01
1.140000000000000000e+03,4.400000000000000000e+02
1.700000000000000000e+01,3.280000000000000000e+02
4.310000000000000000e+02,5.500000000000000000e+01
1.026000000000000000e+03,4.500000000000000000e+01
5.700000000000000000e+01,2.820000000000000000e+02
3.570000000000000000e+02,9.000000000000000000e+00
1.184000000000000000e+03,4.380000000000000000e+02
5.290000000000000000e+02,8.700000000000000000e+01
1.152000000000000000e+03,1.270000000000000000e+02
1.151000000000000000e+03,4.200000000000000000e+01
9.700000000000000000e+02,4.670000000000000000e+02
1.084000000000000000e+03,9.300000000000000000e+01
7.000000000000000000e+00,1.480000000000000000e+02
1.175000000000000000e+03,1.680000000000000000e+02
1.032000000000000000e+03,1.600000000000000000e+02
1.138000000000000000e+03,4.730000000000000000e+02
1.184000000000000000e+03,4.330000000000000000e+02
7.790000000000000000e+02,6.600000000000000000e+01
1.230000000000000000e+02,4.230000000000000000e+02
1.085000000000000000e+03,3.640000000000000000e+02
1.020000000000000000e+02,6.400000000000000000e+01
1.090000000000000000e+03,8.600000000000000000e+01
9.100000000000000000e+02,4.210000000000000000e+02
4.250000000000000000e+02,5.100000000000000000e+01
1.920000000000000000e+02,4.220000000000000000e+02
1.500000000000000000e+01,4.910000000000000000e+02
1.092000000000000000e+03,1.200000000000000000e+02
1.208000000000000000e+03,4.830000000000000000e+02
4.640000000000000000e+02,2.400000000000000000e+01
3.100000000000000000e+01,2.680000000000000000e+02
3.420000000000000000e+02,3.500000000000000000e+01
1.600000000000000000e+01,3.390000000000000000e+02
1.211000000000000000e+03,2.770000000000000000e+02
1.045000000000000000e+03,4.670000000000000000e+02
2.080000000000000000e+02,4.610000000000000000e+02
6.470000000000000000e+02,8.000000000000000000e+00
8.400000000000000000e+02,4.700000000000000000e+02
1.063000000000000000e+03,7.500000000000000000e+01
4.780000000000000000e+02,4.200000000000000000e+01
8.740000000000000000e+02,3.300000000000000000e+01
1.197000000000000000e+03,3.770000000000000000e+02
4.820000000000000000e+02,1.500000000000000000e+01
1.166000000000000000e+03,3.680000000000000000e+02
9.360000000000000000e+02,1.000000000000000000e+02
7.820000000000000000e+02,4.530000000000000000e+02
1.218000000000000000e+03,2.730000000000000000e+02
1.124000000000000000e+03,3.680000000000000000e+02
9.000000000000000000e+00,4.890000000000000000e+02
8.500000000000000000e+01,4.780000000000000000e+02
8.290000000000000000e+02,4.710000000000000000e+02
1.145000000000000000e+03,3.810000000000000000e+02
2.200000000000000000e+01,2.700000000000000000e+02
1.200000000000000000e+03,9.600000000000000000e+01
2.910000000000000000e+02,4.710000000000000000e+02
4.790000000000000000e+02,4.600000000000000000e+01
5.500000000000000000e+01,3.500000000000000000e+02
7.720000000000000000e+02,4.440000000000000000e+02
1.216000000000000000e+03,2.270000000000000000e+02
1.090000000000000000e+03,3.410000000000000000e+02
2.620000000000000000e+02,4.420000000000000000e+02
1.162000000000000000e+03,4.660000000000000000e+02
4.870000000000000000e+02,9.500000000000000000e+01
6.890000000000000000e+02,4.580000000000000000e+02
8.530000000000000000e+02,1.700000000000000000e+01
2.740000000000000000e+02,4.520000000000000000e+02
1.130000000000000000e+02,4.200000000000000000e+02
1.209000000000000000e+03,3.900000000000000000e+02
9.310000000000000000e+02,4.410000000000000000e+02
3.150000000000000000e+02,1.700000000000000000e+01
9.280000000000000000e+02,4.650000000000000000e+02
1.093000000000000000e+03,3.830000000000000000e+02
1.050000000000000000e+03,4.800000000000000000e+01
6.900000000000000000e+02,1.290000000000000000e+02
8.220000000000000000e+02,1.340000000000000000e+02
8.060000000000000000e+02,1.060000000000000000e+02
6.230000000000000000e+02,1.080000000000000000e+02
8.220000000000000000e+02,4.240000000000000000e+02
1.185000000000000000e+03,1.360000000000000000e+02
1.280000000000000000e+02,7.100000000000000000e+01
2.560000000000000000e+02,6.000000000000000000e+00
1.163000000000000000e+03,3.000000000000000000e+01
7.960000000000000000e+02,2.400000000000000000e+01
7.720000000000000000e+02,6.100000000000000000e+01
2.750000000000000000e+02,4.000000000000000000e+01
1.190000000000000000e+03,7.900000000000000000e+01
7.620000000000000000e+02,1.700000000000000000e+01
1.171000000000000000e+03,3.350000000000000000e+02
1.156000000000000000e+03,3.690000000000000000e+02
7.260000000000000000e+02,3.700000000000000000e+01
9.810000000000000000e+02,1.640000000000000000e+02
2.470000000000000000e+02,4.720000000000000000e+02
1.160000000000000000e+03,4.340000000000000000e+02
9.250000000000000000e+02,4.050000000000000000e+02
4.740000000000000000e+02,1.600000000000000000e+01
5.500000000000000000e+02,4.500000000000000000e+01
7.810000000000000000e+02,4.290000000000000000e+02
6.300000000000000000e+01,9.600000000000000000e+01
4.840000000000000000e+02,5.600000000000000000e+01
1.160000000000000000e+03,3.840000000000000000e+02
1.080000000000000000e+02,8.000000000000000000e+00
8.320000000000000000e+02,4.110000000000000000e+02
3.830000000000000000e+02,7.000000000000000000e+01
3.100000000000000000e+01,2.450000000000000000e+02
1.057000000000000000e+03,3.800000000000000000e+01
1.113000000000000000e+03,1.700000000000000000e+02
6.260000000000000000e+02,5.900000000000000000e+01
4.710000000000000000e+02,4.670000000000000000e+02
6.420000000000000000e+02,4.730000000000000000e+02
1.174000000000000000e+03,1.030000000000000000e+02
5.540000000000000000e+02,4.460000000000000000e+02
7.450000000000000000e+02,7.700000000000000000e+01
1.105000000000000000e+03,2.400000000000000000e+01
1.194000000000000000e+03,1.200000000000000000e+02
1.104000000000000000e+03,1.670000000000000000e+02
3.090000000000000000e+02,5.600000000000000000e+01
1.055000000000000000e+03,4.610000000000000000e+02
9.500000000000000000e+01,4.210000000000000000e+02
5.730000000000000000e+02,6.300000000000000000e+01
1.197000000000000000e+03,1.850000000000000000e+02
6.860000000000000000e+02,5.300000000000000000e+01
9.680000000000000000e+02,4.650000000000000000e+02
9.440000000000000000e+02,4.060000000000000000e+02
7.680000000000000000e+02,4.710000000000000000e+02
1.127000000000000000e+03,3.480000000000000000e+02
6.890000000000000000e+02,4.780000000000000000e+02
1.204000000000000000e+03,4.550000000000000000e+02
1.077000000000000000e+03,6.000000000000000000e+00
5.220000000000000000e+02,5.900000000000000000e+01
3.680000000000000000e+02,7.500000000000000000e+01
1.006000000000000000e+03,3.670000000000000000e+02
5.840000000000000000e+02,4.780000000000000000e+02
9.870000000000000000e+02,4.200000000000000000e+01
9.000000000000000000e+01,4.460000000000000000e+02
1.194000000000000000e+03,4.790000000000000000e+02
1.070000000000000000e+03,4.100000000000000000e+01
9.840000000000000000e+02,4.720000000000000000e+02
9.110000000000000000e+02,4.390000000000000000e+02
5.200000000000000000e+01,4.860000000000000000e+02
1.195000000000000000e+03,3.530000000000000000e+02
4.390000000000000000e+02,6.000000000000000000e+01
7.090000000000000000e+02,4.330000000000000000e+02
8.420000000000000000e+02,9.000000000000000000e+00
3.240000000000000000e+02,4.790000000000000000e+02
1.131000000000000000e+03,4.220000000000000000e+02
8.960000000000000000e+02,1.580000000000000000e+02
8.250000000000000000e+02,4.590000000000000000e+02
1.126000000000000000e+03,4.640000000000000000e+02
8.060000000000000000e+02,3.200000000000000000e+01
1.186000000000000000e+03,4.650000000000000000e+02
1.053000000000000000e+03,0.000000000000000000e+00
2.410000000000000000e+02,1.900000000000000000e+01
7.180000000000000000e+02,1.270000000000000000e+02
8.700000000000000000e+01,4.570000000000000000e+02
9.900000000000000000e+01,3.000000000000000000e+00
3.600000000000000000e+01,2.910000000000000000e+02
1.009000000000000000e+03,3.860000000000000000e+02
7.800000000000000000e+02,7.300000000000000000e+01
9.560000000000000000e+02,3.300000000000000000e+01
3.440000000000000000e+02,2.000000000000000000e+01
1.034000000000000000e+03,6.800000000000000000e+01
8.540000000000000000e+02,4.280000000000000000e+02
1.330000000000000000e+02,6.000000000000000000e+01
1.700000000000000000e+01,1.000000000000000000e+02
1.740000000000000000e+02,4.210000000000000000e+02
1.420000000000000000e+02,3.750000000000000000e+02
4.930000000000000000e+02,6.900000000000000000e+01
1.109000000000000000e+03,1.600000000000000000e+02
8.240000000000000000e+02,8.600000000000000000e+01
8.480000000000000000e+02,4.700000000000000000e+02
6.510000000000000000e+02,4.700000000000000000e+01
8.430000000000000000e+02,4.070000000000000000e+02
7.100000000000000000e+02,4.810000000000000000e+02
1.079000000000000000e+03,1.160000000000000000e+02
1.121000000000000000e+03,1.160000000000000000e+02
8.570000000000000000e+02,1.150000000000000000e+02
1.080000000000000000e+02,8.600000000000000000e+01
5.780000000000000000e+02,4.780000000000000000e+02
8.380000000000000000e+02,4.600000000000000000e+01
1.047000000000000000e+03,4.720000000000000000e+02
1.000000000000000000e+01,3.700000000000000000e+01
2.220000000000000000e+02,3.400000000000000000e+01
8.460000000000000000e+02,3.800000000000000000e+01
6.400000000000000000e+01,3.440000000000000000e+02
5.500000000000000000e+02,5.300000000000000000e+01
8.980000000000000000e+02,1.900000000000000000e+01
1.000000000000000000e+00,5.500000000000000000e+01
1.310000000000000000e+02,4.500000000000000000e+02
8.750000000000000000e+02,6.700000000000000000e+01
1.076000000000000000e+03,4.020000000000000000e+02
7.350000000000000000e+02,4.000000000000000000e+00
8.670000000000000000e+02,4.550000000000000000e+02
9.720000000000000000e+02,1.640000000000000000e+02
1.180000000000000000e+03,6.800000000000000000e+01
7.400000000000000000e+02,4.600000000000000000e+02
8.370000000000000000e+02,2.600000000000000000e+01
1.210000000000000000e+03,3.780000000000000000e+02
5.010000000000000000e+02,4.640000000000000000e+02
1.119000000000000000e+03,1.750000000000000000e+02
6.160000000000000000e+02,1.700000000000000000e+01
3.730000000000000000e+02,4.000000000000000000e+01
1.850000000000000000e+02,4.370000000000000000e+02
2.290000000000000000e+02,4.410000000000000000e+02
1.172000000000000000e+03,1.860000000000000000e+02
9.050000000000000000e+02,4.690000000000000000e+02
9.300000000000000000e+02,3.600000000000000000e+01
9.200000000000000000e+02,1.330000000000000000e+02
1.055000000000000000e+03,3.990000000000000000e+02
3.200000000000000000e+02,4.710000000000000000e+02
6.850000000000000000e+02,2.900000000000000000e+01
6.230000000000000000e+02,5.400000000000000000e+01
7.030000000000000000e+02,2.800000000000000000e+01
1.152000000000000000e+03,1.150000000000000000e+02
9.130000000000000000e+02,3.950000000000000000e+02
5.130000000000000000e+02,7.400000000000000000e+01
1.045000000000000000e+03,1.300000000000000000e+02
4.780000000000000000e+02,1.040000000000000000e+02
6.370000000000000000e+02,1.500000000000000000e+01
7.810000000000000000e+02,2.000000000000000000e+01
